Group_Num	GROUP_NAME
76413373	SHOE PALACE CORPORATION
76413382	LIFE MANAGEMENT CENTER, INC.
76413389	IBEW LOCAL 1249
76413390	COUNTY OF OSWEGO
76413404	BRUNEL ENERGY, INC.
76413414	WESTCHESTER COMMUNITY COLLEGE
76413419	JEFFERSON-LEWIS SCH EMPL HLTH PLAN
76413423	STATE OF TENNESSEE
76413428	BRUNEL INDUSTRY SERVICES, LLC
76413429	GRACO FISHING AND RENTAL TOOLS, INC.
76413440	KELL WEST REGIONAL HOSPITAL LLC
76413441	INNOVETIVE PETCARE HOLDINGS LLC
76413443	LGAA LLC
76413446	WHARTON-SMITH, INC.
76413454	PRECISION MEDICINE GROUP LLC
76413458	DILLARD S INC.
76413461	B & H CONSTRUCTION, LLC
76413469	HEAVY EQUIPMENT MOVERS & INSTALLATION
76413473	OPTIMAS OE SOLUTIONS HOLDINGS, LLC
76413475	OMNI MANUFACTURING, INC.
76413480	SUNSTATE CARRIERS, INC.
76413482	VINE MANAGEMENT SERVICES, LLC
76413484	TRAC-WORK, INC.
76413488	SMITH CATTLE COMPANY, LTD.
76413489	SEDGWICK
76413492	GARDNER ASPHALT CORP.
76413495	DRIFTWOOD HOSPITALITY MANAGEMENT
76413496	THE LARAMAR GROUP
76413500	KW PROPERTY MANAGEMENT, LLC.
76413501	ENERGY DRILLING COMPANY
76413502	ACE INDUSTRIES, INC.
76413503	ENSEMBLE RCM, LLC
76413506	KP ENGINEERING, LP
76413507	NEIGHBORHOOD ASSIST CORP OF AMERICA
76413511	TRENTON MEDICAL CTR/PALMS MEDICAL GRP
76413512	FMR, LLC
76413519	KNIGHTS OF COLUMBUS
76413522	UNIVERSITY OF NEBRASKA
76413524	GOSIGER HOLDINGS, INC.
76413526	GHIG SERVICES, LLC
76413530	HOSPICE SOURCE, LLC
76413534	PRISM ELECTRIC, INC.
76413535	WANTMAN GROUP, INC.
76413541	BETHESDA ASSOCIATES
76413543	MENASHA CORPORATION
76413545	BRAKEBUSH BROTHERS, INC.
76413547	MILLER TRUCK LINES, LLC
76413548	ORLANDO HEALTH, INC.
76413549	MOUNT SINAI HEALTH SYSTEM
76413550	AMERICAN AIRLINES
76413553	USIC
76413554	NIELSEN
76413559	LOFTON
76413560	BESTWAY RENTAL, INC.
76413565	BMC CORPORATE SERVICES, LLC
76413570	REMINGTON ADVERTISING AGENCY
76413576	M&I ELECTRIC, LLC.
76413577	BUCKEYE CORRUGATED, INC.
76413581	THE BUCKLE, INC.
76413582	CHANCELLOR HEALTH PARTNERS, LLC
76413588	NETJETS INC.
76413594	AWS/GB CORPORATION
76413595	PBC MANAGEMENT, LLC
76413598	POINT B INC.
76413599	COMMUNITY COFFEE COMPANY, LLC
76413600	ENTRANS INTERNATIONAL, LLC
76413602	BH MEDIA GROUP, INC.
76413603	LAIRD PLASTICS INC.
76413609	MAT-RX DEVELOPMENT LLC
76413611	LUMERIS HEALTHCARE OUTCOMES, LLC
76413612	PRESCO POLYMERS OPCO, INC.
76413614	SCHULTE HOSPITALITY GROUP, INC.
76413617	COVALENT HEALTHCARE MANAGEMENT, LLC
76413619	CARFAX, INC.
76413620	WORLDPAY, INC.
76413623	SHAMROCK FOODS COMPANY
76413625	PALM GARDEN HEALTHCARE HOLDINGS, LLC
76413630	CONDIE CONSTRUCTION COMPANY INC
76413633	ICP CONSTRUCTION, INC.
76413635	GARVER LLC
76413636	AVID TECHNOLOGY, INC.
76413650	INNOCOR, INC.
76413652	HARCROS CHEMICALS INC.
76413655	MARKING SERVICES, INCORPORATED
76413662	FOLEY & LARDNER LLP
76413664	GETTEL AUTOMOTIVE, INC.
76413665	FOR EYES, A GRANDVISION COMPANY
76413666	CHURCH MUTUAL INSURANCE COMPANY
76413674	FAMILY HEALTH CENTER
76413675	HAMPEL OIL DISTRIBUTORS, INC.
76413678	MINNESOTA LIFE INSURANCE COMPANY
76413679	SCHWARZ PARTNERS, L.P.
76413681	OUZINKIE NATIVE CORPORATION
76413682	VENTURE LOGISTICS, LLC
76413683	HILL, BARTH & KING, LLC
76413684	CASABLANCA US HOLDINGS INC.
76413688	D&S COMMUNITY SERVICES
76413690	MIAT COLLEGE OF TECHNOLOGY
76413692	SOPREMA, INC.
76413697	NGK SPARK PLUGS (U.S.A.), INC.
76413701	OSMOTICA PHARMACEUTICALS CORP
76413703	BRIDGE INVESTMENT GROUP, LLC.
76413710	ALL ABOARD AMERICA! HOLDINGS, INC.
76413711	TELAMON CORPORATION
76413715	L&B REALTY ADVISORS, LLP
76413716	PSA AIRLINES
76413727	SENECA COUNTY BOARD OF DD
76413781	ADT PIZZA, LLC
76413827	NORDCO INC
76413832	COMMISSIONING AGENTS INC
76413834	NATIONAL TOBACCO COMPANY LP
76413855	TELARUS LLC
76413858	CASPEX CORPORATION
76413921	HOLLAND MANAGEMENT, INC.
76413987	TECHMETALS, INC.
76420064	LAS VEGAS METROPOLITAN POLICE DEPT EE
76420065	LAS VEGAS METROPOLITAN POLICE DEPT EE
76420105	DISTRIBUTION INTERNATIONAL SW INC
76420127	UNIVERSITY FEDERAL CREDIT UNION
76420210	SECOND BAPTIST CHURCH
76430014	CPC LOGISTICS INC HEALTH & WELFARE PLN
76430052	ARCELORMITTAL USA LLC
76430091	BAKER CONSTRUCTION ENTERPRISES INC
76430102	AIR METHODS
76430122	PRECISION DRILLING (US) CORPORATION
764363	ARCHENTS INC
764416	I-ASSURE
76470001	TML MULTISTATE IEBP
76470002	TML MULTISTATE IEBP
76470003	TML MULTISTATE IEBP
76470006	TML MULTISTATE IEBP
76470011	TML MULTISTATE IEBP
76470015	CITY OF MIDLAND
76480006	CAVENDER STORES LTD
76480010	ML LUJAN ENTERPRISES INC
76480014	SOUTHSIDE BANCSHARES, INC
76480021	OUTREACH HEALTH SERVICES
76480024	NOBLE DRILLING SERVICES INC
76490003	CAMPBELL COUNTY SCHOOL DISTRICT #1
76510018	CANAL BARGE COMPANY, INC.
76510020	CITY OF PEMBROKE PINES
76510029	QUALITY SAUSAGE COMPANY LLC
76510041	NEXSTAR MEDIA GROUP, INC
76520006	BOSSARD HOLDING INC
76520027	TIB THE INDEPENDENT BANKERS BANK N.A.
76520044	UNCLE JULIO S CORPORATION
76520050	CAMELBACK SYSTEMS
76520053	IDAHO TIMBER LLC
76520061	WABASH NATIONAL CORPORATION
76520067	PANDA POWER FUNDS
76530027	PAIGE ELECTRIC COMPANY LP
76530031	CHRISTIAN CHURCH (DISCIPLES OF CHRIST)
76530051	LCY ELASTOMERS LP.
76540032	TRANS WORLD ENTERTAINMENT CORP
76550006	LOWER NECHES VALLEY AUTHORITY
76550017	BI-MART CORPORATION
76550020	LANDSCAPES UNLIMITED LLC
76550028	TMC HOSPITAL LAUNDRY
76550033	MAVIS TIRE SUPPLY
76550034	THE RIB CRIB BBQ, INC
76550041	NAZARENE HEALTH AND HOSPITALIZATION
76550042	ATHENE ANNUITY AND LIFE COMPANY
76550046	KEMIN INDUSTRIES
76550047	HOOSIER ENERGY REC
76560006	WORLD RESOURCES INSTITUTE
76560008	VANIR GROUP OF COMPANIES, INC
76560010	CLARKSTON - POTOMAC GROUP, INC
767165	INTEGRITY LOGISTICS INC
767867	SS MEDICAL
76800056	ABATIX CORPORATION
768587	MAS ENERGY
772354	PED DENTAL ASSOC OF ALBANY
773065	BIG CARTEL, LLC
773729	SUGAR BOWL
773998	STRATEGIC MARKETING INC
776011	RICK HUG CPA PC
77700000	WEST VIRGINIA PEIA
779293	TRUE WEST MANAGEMENT CO LLC
779913	JOHN T CAMPO & ASSOCIATES INC
780050	UNITED ADVANTAGE NW FCU
780111	CHILD FOUNDATION
780364	WHOLESALE INC
780367	QUEST CONTROLS INC
782872	QUEST CONTROLS INC.
782914	OREGON SLEEP ASSOCIATES
783031	ESSENTIAL TECHNOLOGIES INC
783384	NORTHWEST RHEUMATOLOGY ASSOC
784381	BARRI FINANCIAL GROUP LLC
786755	FBX INX
786900	CHIRON AMERICA
789376	OKABE COMPANY INC
79011	NORDSTROM, INC
790193	WD NELSON CONSTRUCTION INC
791424	B & B AUTO SUPPLY COMPANY
79700	AARP COMPLETE
79706	UNITED HEALTHCARE DUAL COMPLETE
798310	CORE-MARK INTERNATIONAL, INC.
798471	THE BUXTON COMPANY
799079	OAK HILL SCHOOL
799299	FUSSELL COMPANY
799441	CHILD PEACE MONTESSORI
7F0523	CITY OF HARAHAN
7H5567	CRESCENT CAPITAL CONSULTING
7H5568	CRESCENT CAPITAL CONSULTING
7J2139	MATTHIESEN WICKERT & LEHRER
7J2304	DOOLINGMACHINE PRODUCTSTEXASLL
7J6454	CL JACK STELLY & ASSOCIATES I
7J7667	R R CASSIDY INC
7M2601	LIFEFLEET
7M4862	SDR ENGINEERING CONSULTANTS
7M7868	NOLA BUSINESS ALLIANCE
7N2035	RED RIVER BEVERAGE GROUP
7N3782	GULF COAST OFFICE PRODUCTS
7N7204	OIC OF CLARK COUNTY
7P1853	SANGO BUICK GMC LLC
7P5004	AEROLITE GROUP
7P5761	AEROLITE GROUP
7P6398	LENDERS CONSULTING GROUP LLC
7P6923	PEDIATRIC CLINIC WESTBANK
7P9081	SPECIALTY TECHNOLOGIES
7P9532	EMPLOYERS CONTRACT MGT, INC.
7S0145	GREEENE LEWIS AND ASSOCIATES
7S1613	USIG LOUISIANA, INC.
7S5453	A K SUDA INC.
7S5517	RIVERLANDS TERMINIX INC
7S5573	JACKSON HEWITT TAX SERVICE
7S6675	H2 PERFORMANCE CONSULTING CORP
7S7806	3H6BGEJ1S00 ADP TOTALSOURCE
7U0455	EASTERN FISHING & RENTAL TOOLS
7U1594	RITEN INDUSTRIES INC
7U1759	RELIABLE TURBINE SERVICES, LLC
7U2426	EDIF NDE
7U2428	EDIF NDE
7U2433	INFINITY CONSTRUCTION
7U2502	SCOTTISH AMERICAN
7U2882	3 OF A KIND RESTAURANT GROUP
7U3409	LOUISIANA STEAM
7U3517	CIRRUS CONCEPT ALTO STAFFING
7U6870	FARBER SPECIALITY VEHICLES
7U6897	CIRRUS CONCEPT ALTO STAFFING
7U9092	MATRIX HOSPITALITY GROUP
7U9096	MATRIX HOSPITALITY GROUP
7U9099	MATRIX HOSPITALITY GROUP
7U9687	BARRISTER GLOBAL SERVICES NTWK
7U9718	BARRISTER GLOBAL SERVICES NTWK
7U9757	HHS & ASSOCIATES INC
7W1121	CRESCENT FOUNDATIONS LLC
7W1122	CRESCENT FOUNDATIONS LLC
7W4474	HYDROLINE
7W4974	ARDEN CAHILL ACADEMY
7W5495	A-1 FIRE AND SAFETY INC
7W6146	KETA CONSTRUCTION COMPANY
7W8713	MASCO SERVICE CORP
7W9158	ATHENA CONSTRUCTION GROUP
7W9366	WHITNEY OIL AND GAS
7W9628	MECHANICAL COOLINGSERVICES
7X1035	FIRE AND SAFETY COMMODITIES
7X1073	UNIVERSITY DEVELOPMENT
7X1076	UNIVERSITY DEVELOPMENT
7X1334	VALLEY GRINDING
7X1485	A2Z FIELD SERVICES
7X2213	LATX OPERATIONS, LLC
7X2603	ECO ENGINERRING INC
7X3410	INTEGRITY GAS SERVICES
7X3483	ENTERPRISE PROFESSIONAL
7X4336	CALVARY INDUSTRIES, INC.
7X4873	SOUTHLAND FIRE AND SAFETY
7X5272	KETA GROUP LLC
7X5802	LTS LLC
7X6344	DYKESELECTRICINC
7X6359	DYKESELECTRICINC
7X7513	WILKINSON TECHNOLOGIES LTD
7X7565	PERLIS INC
7X8832	TITAN DELTA LLC
7X9038	NEPHROLOGYCENTEROFEXCELLENCE
7X9574	ADP TOTALSOURCE
7X9679	AOSS MEDICAL SUPPLY LLC
7Y0811	AMERICAN MOVING AND STORAGE
7Y2155	FREEDOM HOSPITALS
7Y2446	CONSUMERACO INC
7Y5427	IPS IDEA ENTERPRISE
7Y5433	IPS IDEA ENTERPRISE
7Y8009	NETTECH LLC
80016	HMO COST PLAN TEXAN PLUS CHOICE MEDICARE ADVANTAGE
80164	GENERAL PARTS LLC
80374	PACE ANALYTICAL SERVICES LLC
80410	STATE OF NEVADA DEPT OF HEALTH
80415	STAN KOCH AND SONS TRUCKING INC
80858	MIC MN PASSPORT HSA
80859	MIC MN PASSPORT HSA
809849	LE PIGEON LLC
812075	REFORMED BENEFITS ASSOCIATION
813185	SEH AMERICA INC
813456	PROMETHEUS REAL ESTATE GROUP
813457	SILICON LABORATORIES INC
813580	ROYAL TENCATE (USA), INC.
814479	UHC CONSUMER MAXMULTIPLIER NEW STANDARD PLAN 0P662
814481	PRIDE TRANSPORT
814812	TEXAS BIOMEDICAL RESEARCH
814883	CONTRACT LAND STAFF LLC
815179	ENDURANCE INTERNATIONAL GROUP
83863	U OF MN OUT OF AREA NATIONAL PLAN
83864	U OF MN OUT OF AREA NATIONAL PLAN
86000	PNX
879149	ITOCHU INTERNATIONAL
8F3545	DYNAMIC ATTRACTIONS
8G9308	CHALMETTE RESTAURANCS, LTD
8H6025	COMBINED TECHNOLOGIES GROUP
8K1862	ARCADIA GLASSHOUSE LLC
8K4169	LUPO ENTERPRISES
8M6785	HAWA INCORPORATED
8M8477	NISSAN OF SILSBEE
8N7980	TOWN OF DELCAMBRE
8N8389	OHIO UNIVERSITY CREDIT UNION
8P2983	AXIOM PRODUCT DEVELOPMENT
8P7511	DORSEY & COMPANY, INC.
8P8020	STARTUPS CO LLC
8P8086	AWS
8P8330	CLEVELAND EXPRESS TRUCKING CO
8P8610	SCIOTO PROPERTIES
8P9285	MAVEN SOLUTIONS LLC
8R5567	GULF COAST EXPRESS CARRIERS
8R9203	QUALITY COMPRESSED AIR SVCS
8R9440	TAM CONSTRUCTION INC
8R9825	T T MANAGEMENT
8S0070	UPIC SOLUTIONS INC
8S0126	CHENAULT CONSULTING INC
8S0249	LEONARD C QUICK & ASSOC INC
8S1293	CONCEPT ELECTRONICS INC
8S2502	PETRO HARVESTER
8S2602	45FBCKL 184S ADP TOTALSOURCE
8S2773	REL ENTERPRISES
8S4316	NELSON ENGINEERING CO
8S4847	JINDAL TUBULAR USA LLC
8S5499	PEARL RIVER TECHNOLOGIES LLC
8S6688	RODERICK MACARTHUR FOUNDATION
8S7444	VILLAGE OF SUNBURY
8S7765	ZILER ARCHITECTS
8U0017	HOCKING VALLEY C.R.C
8U0023	RWS GULF LLC
8U0524	OHIO ASSOCIATION OF FOODBANKS
8U4667	QUALITY ENG & SURVEYING
8U5307	LEGACY CHEMICAL CORPORATION
8U6257	MULHOLLAND ENERGY SERVICES
8U6275	MULHOLLAND ENERGY SERVICES
8W1545	CENTURY GROUP INC
8W1555	SOUTHERN EYE INSTITIUTE
8W1632	OHIO HEATING & AIR CONDITION
8W3121	SUPERMARKET OPERATIONS INC
8W3741	LOUISIANA PLASTIC
8W3755	LOUISIANA PLASTIC
8W3761	LOUISIANA PLASTIC
8W3914	AMERICAN THRIFT AND FINANCE
8W4044	ALL R FRIENDS
8W4054	GUARDIAN MANUFACTURING
8W4100	SLATER DELK MEDICAL PLLC
8W4181	SERVSTAR
8W4357	R&N MANUFACTURING LTD
8W4359	BOUGHAN BROTHERS INC
8W4360	R&N MANUFACTURING LTD
8W4482	E-TBDBZ184S ADP TOTALSOURCE
8W4486	GREAT AMERICAN COIL INC
8W4631	K&K INC
8W4645	K&K INC
8W4923	PASKEY INC
8W4933	LAKEVIEW GLASS & MIRROR INC
8W5048	4X CONSTRUCTION GROUP LLC
8W5138	CANAL CARTAGE
8W5328	ALLIES FEDERAL CREDIT UNION
8W5478	BRAUSER MAIMONIDES ACADEMY
8W5497	AOC KEY SOLUTIONS
8W5515	BOSWORTH STEEL ERECTORS INC
8W5543	ALLEN & LEBLANC
8W5659	MELAND RUSSIN BUDWICK
8W5727	USDRS
8W5787	RYKIN PUMP COMPANY
8W6108	THE HILLARD COMPANIES
8W6117	FLARE ENERGY SERVICES LLC
8W6121	FLARE ENERGY SERVICES LLC
8W6133	VALENTINO & COMPANY INC
8W6175	SECURED INVESTMENT LENDING
8W6187	FISH CONSTRUCTION INC
8W6189	FISH CONSTRUCTION INC
8W6538	FOSSIL RIM WILDLIFE CENTER
8W6574	STAT WASTE STREAM
8W6670	BETA CAPITAL SECURITIES LLC
8W6674	GLOBAL MEDICAL MANAGEMENT
8W6684	RADIATION ONCOLOGY ASSOCIATES
8W6734	KAIROS TECHNOLOGIES INC
8W6812	KLA SCHOOLS
8W6855	EARTH BASICS CONTRACTING CORP
8W6984	WHERTEC INC
8W7285	TEKSTREAM SOLUTIONS LLC
8W7351	RELIANT HOME HEALTH
8W7374	MAPLE FEDERAL CREDIT UNION
8W7393	HARTMANN BUILDING SPECIALITIES
8W7446	HARTMANN BUILDING SPECIALITIES
8W7512	PPL MOTORHOMES
8W7534	AHAUS TOOL & ENGINEERING INC
8W7538	PPL MOTORHOMES
8W7599	FASTSIGNS
8W7769	LAKEY ELECTRIC INC
8W7834	ROSE HEIGHTS CHURCH OF GOD
8W8006	A WILBERTS SONS LLC
8W8339	DFW LINQ TRANSPORT
8W8341	DFW LINQ TRANSPORT
8W8342	DFW LINQ TRANSPORT
8W8480	COMPUSTEEL DETAILING INC
8W8512	LET'S GEL
8W8624	CROMULENCE LLC
8W9094	GROOM & SONS HARDWARE & LUMBER
8W9221	COPELAND ENGINEERING LLC
8W9236	SNAP KITCHEN MANAGEMENT LLC
8W9239	TAYLORS RENTAL
8W9279	TAYLORS RENTAL
8W9282	INDERBITZIN DISTRIBUTORS INC.
8W9383	WESTON INSURANCE
8W9461	CATHEDRAL PLUMBING OF TEXAS
8W9600	ITEL LABORATORIES INC
8W9603	ODYSSEY ENGINEERING GROUP
8W9679	A&L SANDBLASTING AND PAINTING
8W9767	LAMS FS LLC
8X0040	BISHOP INTERNATIONAL INC
8X0113	CORNERSTONE FITNESS
8X0124	ELLEN LIGHTING & HARDWARE
8X0232	RENDON TX DRIVE IN RESTAURANT
8X0456	LASALLE NURSING HOME
8X0460	LASALLE NURSING HOME
8X0922	ANACONDA INC
8X0940	SCOTT TRUCK LLC
8X1613	QUALIA LABS INC
8X1717	FOOD BANK RGV
8X1813	BURRUS AND MATTHEWS
8X1871	ADP TOTALSOURCE
8X1872	ADP TOTALSOURCE
8X2313	UNITED FIRE PROTECTION INC
8X2315	UNITED FIRE PROTECTION INC
8X2523	PAL-CON LTD
8X2531	COLLING GILBERT WRIGHT&CARTER
8X2686	COMPREHENSIVE ENG SVCS
8X2700	KAPLAN ZEENA LLP
8X2806	ADP TOTALSOURCE
8X2839	EDEN GREEN HOLDINGS USA
8X3296	PEACH TREE DENTAL
8X3499	HUGHES WATTERS ASKANASE
8X3578	PARDUE ASSET MANAGEMENT CO
8X3685	ATL ROUNTREE SC
8X3690	ATL ROUNTREE SC
8X3931	HAYMAN-WOODWARD CORP
8X3959	PINECONE THERAPIES
8X3970	JORDAN FLOURNOY LLP
8X3989	AMERIGLOBE LLC
8X4112	LYNN'S LAVEGA PHARMACY
8X4179	RAPIDES PLANNING COMMISSION
8X4511	MISSION DG LTD
8X4565	EAGLE METAL PRODUCTS LLC
8X4607	KDC PLATFORM LLC
8X4898	KDC PLATFORM LLC
8X5094	MITCHELL MOTORS INC
8X5098	FERMAT SORTWARE LLC
8X5100	MITCHELL MOTORS INC
8X5214	NICHOLAS CONSULTING GROUP INC
8X5310	REGIS HRG
8X5504	JBS ENGINEERING TECHNICAL
8X5526	TEXAS SYSTEMS GROUP
8X5540	AJ ASSOCIATES MFG & ENG
8X5582	CONNELLY & WICKER INC
8X5766	YUKON CONSTRUCTION INC
8X5868	WALTER C FLOWER & CO INC
8X5950	BEACON STAFFING SOLUTIONS
8X5966	BEACON STAFFING SOLUTIONS
8X5967	BEACON STAFFING SOLUTIONS
8X5999	TRI STAR FREIGHT SYSTEM INC
8X6075	FLORIDA UNITED METHODIST
8X6107	NELSON ZENTNER SARTOR SNELLING
8X6114	REGIONAL EAST TEXAS FOOD BANK
8X6280	QUALITY METRICS PARTNERS LLC
8X6286	QUALITY METRICS PARTNERS LLC
8X6287	QUALITY METRICS PARTNERS LLC
8X6375	MARKCO MACHINE WORKS
8X6409	JESTEX
8X6588	ADDIGY INC
8X6722	GREENE COUNTY PUBLIC HEALTH
8X6729	QUAD REALTY INVESTMENTS
8X6888	EAC CONSULTING INC
8X7032	AGGRESSIVE APPLIANCES
8X7054	ROGERS PARTS INC
8X7160	QUAD AREA CAA INC
8X7198	SERVICE BROADCASTINGGROUP LLC
8X7199	SERVICE BROADCASTINGGROUP LLC
8X7200	PRECISE FOODS INGREDIENTS
8X7391	BANISTER TOOL INC
8X7413	ACADIAN DIAGNOSTIC LABS
8X7467	WHITTLESEY LANDSCAPE SUPPLIES
8X8551	SCHNEIDER PAPER PRODUCTS, INC.
8X8857	ANESTHESIOLOGIST ASSOCIATES
8X9165	G H LEIDENHELMER BAKINGCO
8X9279	ACCURATE MEASUREMENT CONTROLS
8X9477	INTEGRATED MEDICAL MANAGEMENT
8X9851	PHRS SERVICES INC
8X9862	TOLLPLUS
8X9873	GULF COAST CRANE SERVICES LLC
8X9875	GULF COAST CRANE SERVICES LLC
8X9876	GULF COAST CRANE SERVICES LLC
8X9889	ER NOW
8X9976	VANGUARD ELECTRICAL SERVICES
8Y0057	MAD STUDIOS
8Y0105	OKALOOSA TAX COLLECTOR
8Y0255	SMITH COUNTY E S D 2
8Y0260	RUELCO
8Y0422	AJL INTERNATIONAL
8Y0472	KATY NISSAN
8Y0549	CDST TRANSPORT INC
8Y0632	MV REALITY
8Y0751	SAFEWAY TRANSPORTATION
8Y0752	SAFEWAY TRANSPORTATION
8Y0793	J2B INDUSTRIAL
8Y0843	FCA CONSTRUCTION LLC
8Y0989	NEW BEGINNINGS HIGH SCHOOL
8Y1046	E-COM SOLUTIONS
8Y1136	RENHILL STAFFING SERVICES OF T
8Y1439	MBV ENGINEERING INC
8Y1932	SICE INC
8Y2091	VICTORY RIDGE ADACEMY INC
8Y2262	GT MANAGEMENT LLC
8Y2324	RIME DOWNHOLE TECHNOLOGIES LLC
8Y2366	USA GATEWAY INC
8Y2406	SLEEPER SEWELL INSURANCE
8Y2600	360 DESTINATION GROUP
8Y2805	SMITH TRANSPORTATION SERVICES
8Y2814	SMITH TRANSPORTATION SERVICES
8Y2851	BRECKENRIDGE PHARMAEUTICAL
8Y3063	FOREMAN FRIEDMAN, PA
8Y3192	PARADIGM CLAIMS
8Y3333	Q GRADY MINOR
8Y3337	Q GRADY MINOR
8Y3391	TRANSPORTATION MANAGEMENT SERV
8Y3470	DROPOFF INC
8Y3539	FOODMATE US INC
8Y3619	M&I ELECTRIC INDUSTRIES INC
8Y3809	KENNY'S RESTAURANT GROUP
8Y3828	RAIL USA
8Y3829	RAIL USA
8Y4078	MCGREGOR CLINIC INC
8Y4146	HI TECH PRODUCTION
8Y4287	MANEY GORDON & ZELLER P.A.
8Y4288	LABOR FINDERS INTERNATIONAL
8Y4360	JOE DEREUIL ASSOCIATES LLC
8Y4369	SKM DENTISTRY
8Y4437	TRIPLE S MARINE LLC
8Y4466	WHCHEM01
8Y4471	WHCHEM01
8Y4597	TRANSPORTATION MANAGEMENT SERV
8Y4707	SPINDLETOP PAIN MANAGEMENT CO
8Y4714	SPINDLETOP PAIN MANAGEMENT CO
8Y4792	PREMIER ENERGY SERVICES
8Y4821	MOHAWK RUBBER
8Y4878	WYT ENTERPRISES INC
8Y5000	DDN ST JOHNS LLC
8Y5006	DDN ST JOHNS LLC
8Y5012	HIGH POINT ACADEMY
8Y5038	HIGH POINT ACADEMY
8Y5103	TRINITY CHURCH INTERNATIONAL
8Y5109	TRINITY CHRISTIAN ACADEMY
8Y5110	TRINITY CHURCH INTERNATIONAL
8Y5117	ATTI CORP
8Y5118	ATTI CORP
8Y5476	CAP GOVERNMENT INC
8Y5533	THE BEHAVIOR EXCHANGE
8Y5543	THE BEHAVIOR EXCHANGE
8Y5664	LEAD ENGINEERING LLC
8Y5688	LEAD ENGINEERING LLC
8Y5945	WEST COAST SALES DBA LA-Z-BOY
8Y6038	SEES INC
8Y6077	SEES INC
8Y6091	RESOURCING EDGE
8Y6115	GCAL
8Y6232	FLORIDA CARE MANAGEMENT
8Y6364	GIDDINGS TX SNF MANAGEMENT LL
8Y6398	SYMTECH INNOVATIONS USA INC
8Y6470	PALM EXPRESS INC
8Y6916	ADVANCED LEARNING CHARTER SCH
8Y7052	CITIZENS BANK OF FLORIDA
8Y7111	ALLIED ELECTRIC SERVICES INC
8Y7189	ST PETERSBURG YACHT CLUB
8Y7199	INDIAN CREEK VILLAGE
8Y7208	GREEN ROADS WORLD
8Y7238	RESOURCING EDGE
8Y7379	UNIVERSITY BAPTIST OF JAX FL
8Y7690	ADP TOTALSOURCE
8Y7699	KEYSTONE CORPORATE SERVICES
8Y7729	PALM EXPRESS INC
8Y7846	VARGAS GONZALEZ HEVIA BALDWIN
8Y7850	BIERDEN CONSTRUCTION
8Y8084	PRESTIGE ER
8Y8167	AGK CONSULTING INC
8Y8170	C&G CONTAINERS INC
8Y8208	AMERICAN CONSULTING
8Y8214	AMERICAN CONSULTING
8Y8231	AMERICAN CONSULTING
8Y8370	INDUSTRIAL DISPOSAL SUPPLY
8Y8447	RESOURCING EDGE
8Y8528	MIKE PERRY MOTOR COMPANY
8Y8717	SAN JACINTO TITLE SERVICES
8Y9211	JAB SERVICES
8Y9213	CSNT INC
8Y9298	MABRY BROTHERS INC
8Y9385	CITY OF MINNEOLA
8Y9427	RICHARD DRAKE CONSTRUCTION CO
8Y9578	TREACE MEDICAL CONCEPTS
8Y9667	OCULUS SURGICAL INC
8Y9677	PINE ISLAND CHEMICAL SOLUTIONS
8Y9777	B-P SUPPLY
8Y9804	CYPRESS WOODS GOLF & COUNTRY
8Y9974	PARAGON
900092	BOEING
901325	CHERRY CREEK MORTGAGE CO INC
901347	PROJECT HOPE
901393	REFORMED UNIVERSITY FELLOWSHIP
901418	BOB BARKER COMPANY INC
901546	WHITLEY PENN
901583	SOFT SURROUNDINGS
901608	MICRO MATIC
901641	MAHR FEDERAL
901650	DELT SERVICES
901672	PANDA RESTAURANT GROUP, INC
901676	QUALIS HEALTH HEALTH INSIGHT
901702	MDL DENTAL
901715	MYLER DISABILITY
901860	PROXIMO SPIRITS INC
901862	LOOKING GLASS CYBER SOLUTIONS
901872	EVOQUA WATER TECHNOLOGIES
901881	NORTHWEST DOOR LLC
901912	CLAMPETT INDUSTRIES LLC
901926	LUCKY BRAND
901966	ELEVATE
901977	MORINAGA MILK INDUSTRY CO
901982	CLAIRES ICING
902023	TECHNICAL YOUTH LLC
902027	SOUTHERN CALIFORNIA
902063	PREMIER XD
902066	DIVERSIFIED CONSULTANTS INC
902068	RESOLVIT LLC
902075	KEYSIGHT TECHNOLOGIES INC
902077	NCC INC
902132	HASBRO INC
902135	QUANTUM SPATIAL
902158	SITEONE LANDSCAPE SUPPLY
902169	GPD GROUP
902183	HELLAS CONSTRUCTION INC
902240	BLUEBIRD MEDICAL ENTERPRISES
902241	THE COMPASS SCHOOL
902247	CAPITOL INDEMNITY CORPORATION
902252	CROCS INC
902284	TUNE
902309	MADD
902315	CERTIFIT INC
902316	SAM, LLC
902327	SIMPLE FINANCE TECHNOLOGY CORP
902347	TAYLOR FARMS TEXAS, INC
902356	COMMUNITY RESOURCES FOR JUSTICE
902399	NEXT SOURCE
902407	APOLLO INC
902418	ZOES KITCHEN USA, LLC
902494	SYNCHRONY FINANCIAL
902566	PERMA-FIX ENVIRONMENTAL
902601	HELIX ELECTRIC INC
902624	POINTE COUPEE PARISH SHERIFF'S OFFICE
902627	HYATT CORPORATION
902633	RAVAGO AMERICAS, LLC
902666	METROPOLITIAN WASHINGTON AIRPORTS AUTHORITY
902670	ROOMS TO GO INCORPORATED
902676	DIVERSIFIED MAINTENANCE SYSTEM
